id,nom,festa1,festa2
1316,Lavern,2024-03-28,2024-07-01
776,Les,2024-06-25,2024-08-05
827,Linyola,2024-05-27,2024-08-16
320,Linyà,,
1031,Llaberia,2024-01-17,2024-08-29
5094,Llabià,2024-05-24,2024-05-25
1392,"Llacuna, la",2024-04-02,2024-08-05
697,Lladorre,2024-07-29,2024-11-11
714,Lladrós,2024-02-13,2024-06-29
310,Lladurs,2024-05-17,2024-09-09
32,Lladó,2024-05-21,2024-07-15
1122,"Llagosta, la",2024-03-19,2024-09-09
217,Llagostera,2024-05-20,2024-05-21
218,Llambilles,2024-07-08,2024-10-29
63,Llampaies,2024-04-29,2024-11-11
252,Llanars,2024-09-23,2024-09-24
33,Llançà,2024-01-22,2024-07-16
361,Llardecans,2024-04-23,2024-12-10
703,Llavorsí,2024-02-13,2024-07-26
362,Lleida,2024-05-11,2024-09-30
311,"Llena, la",2024-05-17,2024-11-29
701,Lleret,2024-09-16,2024-11-11
1116,Llerona,2024-05-10,2024-09-07
34,Llers,2024-05-03,2024-06-29
158,Lles de Cerdanya,2024-06-28,2024-10-14
813,Llesp,2024-01-20,2024-02-02
757,Llimiana,2024-04-23,2024-08-16
1456,Llinars,,
1125,Llinars del Vallès,2024-05-20,2024-09-06
488,Llindars,2024-04-29,2024-08-19
1123,Lliçà d'Amunt,2024-01-08,2024-09-06
1124,Lliçà de Vall,2024-04-22,2024-07-05
983,"Lloar, el",2024-08-05,2024-09-30
315,Llobera,2024-02-09,2024-04-23
446,Lloberola,2024-09-27,2024-09-30
1470,Llocalou,2024-05-13,2024-09-09
515,"Llor, el",2024-01-08,2024-08-24
946,Llorac,2024-08-30,2024-08-31
432,Llorenç de Rocafort,2024-07-19,2024-07-22
935,Llorenç del Penedès,2024-03-28,2024-08-10
285,Lloret de Mar,2024-07-24,2024-11-18
255,"Llosses, les",2024-08-16,2024-12-27
601,Lluçars,2024-09-16,2024-09-23
1214,Lluçà,2024-11-21,2024-12-10
163,Llívia,2024-04-08,2024-06-03
219,Madremanya,2024-08-05,2024-10-07
412,Mafet,2024-10-04,2024-10-05
367,Maials,2024-01-22,2024-08-16
179,Maià de Montcal,2024-01-22,2024-05-20
422,Maldà,2024-01-02,2024-08-26
450,Malgrat,2024-01-20,2024-08-14
1185,Malgrat de Mar,2024-08-16,2024-12-05
1215,Malla,2024-01-22,2024-05-20
200,"Mallol, el",2024-08-26,2024-09-09
5122,Mallolís,,
380,Malpartit,,
814,Malpàs,2024-01-20,2024-06-29
1216,Manlleu,2024-03-28,2024-05-20
1349,Manresa,2024-02-21,2024-09-02
1117,Marata,2024-05-10,2024-07-27
567,Marcovau,2024-06-07,2024-08-05
131,Marenyà,2024-03-28,2024-05-20
985,Margalef,2024-04-25,2024-08-06
1350,Marganell,2024-05-13,2024-11-22
166,Martinet,2024-01-19,2024-12-02
1076,Martorell,2024-04-29,2024-08-16
1126,Martorelles,2024-05-20,2024-09-13
984,Marçà,2024-08-16,2024-12-27
5102,Mas Gros,2024-05-06,2024-09-30
1040,Mas de Barberans,2024-04-25,2024-08-16
471,"Mas de Bondia, el",2024-08-23,2024-08-24
36,Masarac,2024-07-04,2024-11-11
1547,Masbarrat,2024-08-16,2024-12-13
920,Masboquera,2024-08-03,2024-11-16
1041,Masdenverge,2024-05-20,2024-10-07
5101,Masella,2024-06-27,2024-06-28
1217,"Masies de Roda, les",2024-07-15,2024-09-27
1218,"Masies de Voltregà, les",2024-05-20,2024-09-09
936,Masllorenç,2024-01-08,2024-08-05
1186,"Masnou, el",2024-05-20,2024-06-29
526,"Masos de Millà, els",2024-05-08,2024-08-09
907,Maspujols,2024-04-29,2024-08-16
1393,Masquefa,2024-07-22,2024-07-23
921,Masriudoms,2024-07-25,2024-07-26
986,"Masroig, el",2024-08-23,2024-08-26
368,Massalcoreig,2024-01-17,2024-08-24
287,Massanes,2024-03-28,2024-08-05
464,Massoteres,2024-05-20,2024-08-16
1279,"Masuques, les",2024-03-28,2024-10-21
873,"Masó, la",2024-01-22,2024-07-22
1157,Matadepera,2024-01-22,2024-10-01
1505,Matamargó,2024-06-13,2024-09-02
1187,Mataró,2024-05-20,2024-07-27
559,"Maçana, la",,
35,Maçanet de Cabrenys,2024-07-08,2024-11-11
286,Maçanet de la Selva,2024-05-02,2024-08-09
1287,Mediona,2024-04-02,2024-05-20
5091,Mentui,2024-02-13,2024-08-16
569,Menàrguens,2024-01-22,2024-04-29
164,Meranges,,
725,"Meüll, el",2024-03-19,2024-11-11
910,Miami Platja,2024-03-19,2024-07-25
181,Mieres,2024-03-22,2024-08-26
527,Millà,2024-05-31,2024-09-02
874,"Milà, el",2024-05-20,2024-10-28
336,"Miracle, el",2024-08-02,2024-08-03
828,Miralcamp,2024-01-20,2024-09-02
587,Miralpeix,,
611,Mirambell,2024-05-15,2024-10-07
1022,Miravet,2024-01-17,2024-10-11
1351,Moià,2024-01-20,2024-08-17
1289,Moja,2024-08-29,2024-08-30
987,"Molar, el",2024-08-14,2024-08-16
5132,"Molina, la",2024-05-15,2024-08-16
143,"Molina, la",2024-02-12,2024-08-09
1077,Molins de Rei,2024-05-20,2024-09-30
829,Mollerussa,2024-03-19,2024-05-17
39,Mollet de Peralada,2024-04-06,2024-08-05
1127,Mollet del Vallès,2024-01-22,2024-08-19
256,Molló,2024-07-15,2024-11-25
316,"Molsosa, la",2024-01-22,2024-05-15
109,Monells,2024-05-27,2024-10-29
1502,Monestir d'Avellanes,2024-08-06,2024-09-30
1352,Monistrol de Calders,2024-01-22,2024-08-01
1353,Monistrol de Montserrat,2024-01-20,2024-07-25
797,Mont,2024-08-10,2024-10-08
876,Mont-ral,2024-08-23,2024-08-30
114,Mont-ras,2024-06-03,2024-07-25
480,Mont-roig,2024-05-10,2024-08-23
909,Mont-roig del Camp,2024-09-09,2024-09-30
182,Montagut i Oix,2024-05-03,2024-05-06
640,Montant de Tost,2024-05-20,2024-12-31
949,Montblanc,2024-09-09,2024-09-10
441,Montblanquet,2024-05-27,2024-08-05
964,Montbrió de la Marca,2024-01-20,2024-08-10
908,Montbrió del Camp,2024-05-20,2024-06-29
1158,Montcada i Reixac,2024-05-20,2024-09-24
1433,Montclar,2024-05-29,2024-08-05
364,Montclar,2024-07-25,2024-07-26
798,Montcorbau,2024-08-03,2024-10-08
5083,Montcortès,2024-02-13,2024-08-16
479,Montcortès de Segarra,2024-05-10,2024-08-23
167,Montellà,2024-08-26,2024-11-29
165,Montellà i Martinet,,
694,Montesclado,,
1220,Montesquiu,2024-02-12,2024-05-20
473,Montfalcó Murallat,2024-01-20,2024-05-15
428,Montfalcó d'Agramunt,,
1411,Montfalcó el Gros,2024-05-15,2024-08-24
5096,Montfar,2024-04-29,2024-08-19
626,Montferrer i Castellbò,2024-01-22,2024-08-19
875,Montferri,2024-01-19,2024-08-23
570,Montgai,2024-03-19,2024-09-09
1188,Montgat,2024-04-23,2024-05-20
70,Montiró,2024-05-06,2024-09-30
1432,Montmajor,2024-05-30,2024-09-02
1394,Montmaneu,2024-04-02,2024-09-02
937,"Montmell, el",2024-05-20,2024-10-07
1128,Montmeló,2024-05-20,2024-06-28
369,Montoliu de Lleida,2024-05-15,2024-09-06
467,Montoliu de Segarra,2024-04-27,2024-10-01
470,Montornès de Segarra,2024-08-30,2024-08-31
1129,Montornès del Vallès,2024-09-16,2024-11-29
489,Montpalau,2024-04-29,2024-08-19
312,Montpol,2024-05-17,2024-09-30
1130,Montseny,2024-05-20,2024-08-26
565,Montsonís,2024-02-13,2024-08-16
516,"Morana, la",2024-05-15,2024-08-17
840,"Morell, el",2024-07-29,2024-11-11
988,"Morera de Montsant, la",2024-09-09,2024-09-10
1467,Muller,2024-05-10,2024-08-23
1221,Muntanyola,2024-03-28,2024-07-05
1044,"Muntells, els",2024-02-16,2024-05-20
1354,Mura,2024-03-28,2024-11-11
1023,Móra d'Ebre,,
1024,Móra la Nova,2024-08-05,2024-10-25
460,"Móra, la",2024-07-19,2024-07-20
160,Músser,2024-06-28,2024-10-14
423,Nalec,2024-01-10,2024-07-25
1355,Navarcles,2024-02-14,2024-05-20
40,Navata,2024-05-03,2024-06-29
1356,Navàs,2024-08-26,2024-08-27
317,Navès,2024-04-23,2024-07-20
272,Nevà,2024-07-22,2024-12-05
673,Norís,,
1434,"Nou de Berguedà, la",2024-10-01,2024-11-11
841,"Nou de Gaià, la",2024-07-22,2024-09-26
649,Noves de Segre,2024-02-12,2024-07-15
878,Nulles,2024-01-20,2024-07-26
630,Nuncarga,2024-02-13,2024-12-13
325,Odèn,2024-10-07,2024-11-22
258,Ogassa,2024-12-04,2024-12-05
612,Ogern,2024-09-23,2024-11-30
1293,Olesa de Bonesvalls,2024-01-19,2024-07-22
1078,Olesa de Montserrat,2024-06-10,2024-06-25
627,Oliana,2024-02-13,2024-08-02
573,Oliola,2024-01-25,2024-08-05
331,Olius,2024-09-09,2024-09-10
1464,Olivella,2024-08-16,2024-09-27
157,Olopte,2024-06-27,2024-06-28
1222,Olost,2024-05-20,2024-08-16
183,Olot,2024-09-09,2024-09-10
472,"Oluges, les",2024-01-20,2024-04-06
1435,Olvan,2024-01-22,2024-08-05
1288,Olèrdola,2024-08-29,2024-08-30
401,"Omellons, els",2024-01-22,2024-09-23
424,"Omells de na Gaia, els",2024-03-18,2024-05-20
755,Orcau,2024-06-13,2024-08-03
1317,Ordal,2024-03-28,2024-08-05
41,Ordis,2024-02-02,2024-05-03
628,Organyà,2024-02-12,2024-05-20
1226,Oristà,2024-01-20,2024-11-29
1396,Orpí,2024-04-26,2024-09-30
1225,Orís,2024-05-20,2024-09-16
577,Os de Balaguer,2024-08-06,2024-09-30
660,Os de Civís,2024-06-28,2024-06-29
288,Osor,2024-07-01,2024-09-16
1460,Ossera,,
425,Ossó de Sió,2024-08-07,2024-10-11
1294,Pacs del Penedès,2024-08-05,2024-08-30
1462,Padrinàs,,
5107,"Pago, el",2024-01-29,2024-03-28
1190,Palafolls,2024-09-09,2024-09-10
115,Palafrugell,2024-06-03,2024-07-19
116,Palamós,2024-06-25,2024-06-26
830,"Palau d'Anglesola, el",2024-02-02,2024-08-29
545,"Palau de Rialb, el",2024-02-13,2024-08-16
42,Palau de Santa Eulàlia,2024-05-03,2024-12-10
117,Palau-sator,2024-01-17,2024-06-29
43,Palau-saverdera,2024-02-02,2024-08-26
1159,Palau-solità i Plegamans,2024-05-20,2024-09-02
842,"Pallaresos, els",2024-01-22,2024-08-06
481,"Pallargues, les",2024-05-10,2024-08-23
1079,Pallejà,2024-02-12,2024-07-15
504,Pallerols,2024-07-24,2024-07-26
572,Pallerols,2024-02-13,2024-08-16
1025,"Palma d'Ebre, la",2024-04-29,2024-05-15
1080,"Palma de Cervelló, la",2024-05-15,2024-09-24
238,Palol de Revardit,2024-10-21,2024-10-28
517,Palou,2024-05-11,2024-11-04
465,Palouet,,
121,Pals,2024-08-05,2024-09-09
1357,Palà de Torroella,2024-07-22,2024-08-26
1081,"Papiol, el",2024-05-20,2024-07-26
261,Pardines,2024-08-02,2024-08-05
1131,Parets del Vallès,2024-01-22,2024-07-29
122,Parlavà,2024-05-20,2024-08-02
641,"Parròquia d'Hortó, la",2024-04-23,2024-09-09
950,Passanant,,
44,Pau,2024-02-12,2024-05-03
506,Pavia,2024-09-09,2024-09-10
1006,Paüls,2024-05-20,2024-08-16
45,Pedret i Marzà,2024-05-13,2024-08-12
321,Pegueroles,,
71,Pelacalç,2024-05-06,2024-09-30
482,Pelagalls,2024-05-10,2024-08-23
579,Penelles,2024-05-06,2024-08-26
123,"Pera, la",2024-05-27,2024-10-29
5090,Peracalç,2024-02-13,2024-08-16
1229,Perafita,2024-02-02,2024-05-20
843,Perafort,2024-01-19,2024-06-28
46,Peralada,2024-05-03,2024-11-11
688,Peramea,2024-02-13,2024-08-16
629,Peramola,2024-02-13,2024-09-28
104,Peratallada,2024-05-20,2024-08-07
1008,"Perelló, el",2024-01-17,2024-01-19
624,Perles,2024-05-20,2024-11-18
731,Pessonada,2024-07-27,2024-08-14
147,Pi,2024-06-13,2024-10-11
889,Picamoixons,2024-03-19,2024-08-06
1397,Piera,2024-04-29,2024-09-09
953,"Piles, les",2024-11-09,2024-12-13
1191,Pineda de Mar,2024-08-29,2024-08-30
1056,"Pinell de Brai, el",2024-04-12,2024-12-27
332,Pinell de Solsonès,2024-02-13,2024-04-19
201,"Pinya, la",2024-07-29,2024-09-09
333,Pinós,2024-01-23,2024-09-02
954,Pira,2024-08-02,2024-08-05
864,"Pla de Manlleu, el",2024-05-06,2024-09-30
642,"Pla de Sant Tirs, el",2024-01-29,2024-08-09
879,"Pla de Santa Maria, el",2024-02-12,2024-03-28
5138,Pla de l'Ermita,2024-07-29,2024-10-31
360,"Pla de la Font, el",2024-05-03,2024-10-28
1295,"Pla del Penedès, el",2024-01-22,2024-07-29
576,Plandogau,,
184,"Planes d'Hostoles, les",2024-07-25,2024-09-23
262,Planoles,2024-01-22,2024-08-22
475,"Plans de Sió, els",,
831,"Poal, el",2024-03-19,2024-08-29
960,"Pobla de Carivenys, la",2024-06-22,2024-08-31
1398,"Pobla de Claramunt, la",2024-02-02,2024-07-08
402,"Pobla de Cérvoles, la",2024-08-12,2024-11-22
1550,"Pobla de Ferran, la",,
1437,"Pobla de Lillet, la",2024-05-20,2024-10-07
845,"Pobla de Mafumet, la",2024-02-02,2024-06-25
1057,"Pobla de Massaluca, la",2024-01-19,2024-08-16
846,"Pobla de Montornès, la",2024-09-09,2024-10-14
758,"Pobla de Segur, la",2024-05-08,2024-06-18
863,"Pobles, les",2024-05-13,2024-12-16
990,Poboleda,2024-08-05,2024-08-06
1160,Polinyà,2024-01-22,2024-07-08
546,Politg,2024-02-13,2024-08-16
490,Pomar,2024-04-29,2024-08-19
880,"Pont d'Armentera, el",2024-01-03,2024-07-22
632,"Pont de Bar, el",2024-07-26,2024-11-04
727,"Pont de Claverol, el",2024-01-18,2024-08-24
48,Pont de Molins,2024-01-19,2024-09-09
812,"Pont de Suert, el",2024-01-20,2024-08-09
1359,"Pont de Vilomara i Rocafort, el",2024-03-11,2024-07-22
955,Pontils,2024-07-26,2024-07-27
1296,Pontons,2024-01-19,2024-07-22
580,Ponts,2024-02-13,2024-09-14
49,Pontós,2024-07-26,2024-11-11
240,Porqueres,2024-05-20,2024-12-05
991,Porrera,2024-01-17,2024-11-11
50,"Port de la Selva, el",2024-05-20,2024-08-05
51,Portbou,2024-02-19,2024-07-25
500,Portell,2024-05-06,2024-08-31
370,"Portella, la",2024-03-01,2024-04-29
582,Pradell,2024-01-20,2024-07-22
992,Pradell de la Teixeta,2024-07-22,2024-09-30
911,Prades,2024-08-26,2024-10-21
1058,Prat de Comte,,
1082,"Prat de Llobregat, el",2024-05-20,2024-09-30
912,Pratdip,2024-07-22,2024-09-09
1230,Prats de Lluçanès,2024-01-22,2024-06-25
1399,"Prats de Rei, els",2024-03-25,2024-08-16
168,Prats i Sansor,2024-08-06,2024-11-29
429,Preixana,2024-04-20,2024-08-10
581,Preixens,2024-04-29,2024-08-26
1192,Premià de Dalt,2024-05-20,2024-06-28
1193,Premià de Mar,2024-02-12,2024-07-10
451,"Prenyanosa, la",2024-08-10,2024-09-28
185,"Preses, les",2024-09-09,2024-10-14
1234,Pruit,2024-03-28,2024-05-20
169,Prullans,2024-01-19,2024-05-27
413,"Puelles, les",2024-08-02,2024-08-03
547,"Puig de Rialb, el",2024-02-13,2024-08-16
1438,Puig-reig,,
170,Puigcerdà,2024-07-22,2024-09-09
844,Puigdelfí,2024-01-19,2024-06-28
1297,Puigdàlber,2024-01-08,2024-12-02
403,Puiggròs,2024-07-29,2024-07-30
724,Puigmaçana,2024-03-19,2024-11-11
202,Puigpardines,2024-08-16,2024-09-09
881,Puigpelat,2024-03-28,2024-12-31
430,Puigverd d'Agramunt,2024-09-14,2024-09-16
371,Puigverd de Lleida,2024-04-23,2024-07-26
614,"Pujal, el",2024-06-29,2024-09-12
1400,Pujalt,2024-01-23,2024-05-15
5087,Pujol,2024-02-13,2024-08-16
1440,"Quar, la",2024-06-28,2024-09-23
220,Quart,2024-07-25,2024-10-29
263,Queralbs,2024-07-25,2024-07-26
618,"Querforadat, el",2024-02-09,2024-08-17
882,Querol,2024-03-28,2024-12-27
52,Rabós,2024-05-03,2024-06-29
365,Raimat,2024-04-27,2024-07-26
1360,Rajadell,2024-06-21,2024-12-05
1457,"Rasos de Peguera, els",,
1026,Rasquera,2024-08-05,2024-08-06
483,Ratera,2024-05-10,2024-08-23
5114,Rauric,2024-10-04,2024-10-05
1227,"Raval de Sant Feliu, el",2024-05-20,2024-09-09
5130,"Rebato, el",2024-03-28,2024-04-08
124,Regencós,2024-01-22,2024-04-25
1014,"Reguers, els",2024-05-20,2024-09-02
1161,Rellinars,2024-03-28,2024-07-29
847,Renau,2024-12-10,2024-12-13
913,Reus,2024-06-29,2024-09-25
704,Rialp,2024-02-13,2024-09-26
883,"Riba, la",2024-08-02,2024-11-29
1027,Riba-roja d'Ebre,2024-02-05,2024-08-28
595,Ribelles,2024-05-15,2024-09-12
518,Riber,2024-05-15,2024-07-26
1543,Ribera d'Urgellet,,
715,Ribera de Cardós,2024-05-20,2024-09-09
264,Ribes de Freser,2024-02-14,2024-06-13
1100,Riells del Fai,2024-01-22,2024-08-07
289,Riells i Viabrea,2024-08-05,2024-11-11
848,"Riera de Gaià, la",2024-07-20,2024-09-14
334,Riner,,
265,Ripoll,2024-05-10,2024-05-11
1162,Ripollet,2024-05-20,2024-08-26
1469,Riu de Cerdanya,2024-01-20,2024-06-25
291,Riudarenes,2024-09-16,2024-11-11
186,Riudaura,2024-05-20,2024-09-16
914,Riudecanyes,2024-07-29,2024-09-23
915,Riudecols,2024-06-28,2024-07-01
239,Riudellots de la Creu,2024-10-21,2024-10-28
292,Riudellots de la Selva,2024-09-27,2024-10-29
916,Riudoms,2024-07-25,2024-11-25
5119,Riudovelles,2024-07-13,2024-08-31
53,Riumors,2024-05-15,2024-08-16
732,Rivert,2024-08-14,2024-11-11
1132,"Roca del Vallès, la",2024-09-09,2024-11-29
957,Rocafort de Queralt,2024-05-15,2024-08-06
433,Rocafort de Vallbona,2024-08-05,2024-09-26
442,Rocallaura,2024-08-05,2024-12-05
1280,Rocallisa,2024-03-28,2024-08-12
849,Roda de Berà,2024-08-24,2024-12-05
1231,Roda de Ter,2024-05-20,2024-09-23
884,Rodonyà,2024-01-19,2024-08-26
74,Romanyà d'Empordà,2024-07-26,2024-11-11
961,"Roques, les",2024-05-08,2024-06-29
1009,Roquetes,2024-04-15,2024-07-01
1328,"Roquetes, les",,
1459,"Rosers, els",2024-03-28,2024-08-19
54,Roses,2024-02-09,2024-02-12
372,Rosselló,2024-09-02,2024-10-11
885,"Rourell, el",2024-01-17,2024-07-01
1304,"Rovira Roja, la",2024-08-05,2024-11-11
5095,Rubinat,2024-04-29,2024-08-19
1401,Rubió,2024-01-02,2024-04-02
566,Rubió de Dalt i Rubió del Mig,2024-02-13,2024-09-27
1163,Rubí,2024-06-29,2024-07-01
1233,Rupit,2024-03-28,2024-05-20
125,Rupià,2024-01-22,2024-07-20
1042,"Ràpita, la",2024-07-25,2024-10-14
591,"Ràpita, la",2024-05-20,2024-07-20
1513,"Ràpita, la",2024-03-28,2024-08-05
528,"Règola, la",2024-05-24,2024-08-02
1164,Sabadell,2024-05-13,2024-09-09
153,Saga,2024-05-20,2024-12-30
1441,Sagàs,2024-10-16,2024-11-29
1509,Sala de Comalats,,
106,"Sala, la",2024-06-25,2024-08-16
782,Salardú,2024-05-03,2024-11-30
1443,Saldes,2024-08-26,2024-12-04
72,Saldet,2024-05-06,2024-09-30
187,Sales de Llierca,2024-04-23,2024-11-11
301,Salitja,2024-03-28,2024-12-27
1361,Sallent,2024-05-30,2024-09-09
850,Salomó,2024-05-06,2024-08-16
851,Salou,2024-02-02,2024-10-30
221,Salt,2024-07-25,2024-10-29
759,Salàs de Pallars,2024-05-20,2024-12-27
1369,Saló,2024-05-20,2024-08-19
1106,Samalús,2024-08-23,2024-11-30
494,Sanaüja,2024-01-17,2024-05-22
5097,Saneja,,
1063,Sant Adrià de Besòs,2024-05-20,2024-09-09
1235,Sant Agustí de Lluçanès,2024-05-15,2024-08-28
222,Sant Andreu Salou,2024-09-09,2024-11-29
1194,Sant Andreu de Llavaneres,2024-07-22,2024-11-30
1083,Sant Andreu de la Barca,2024-09-02,2024-11-30
188,Sant Aniol de Finestres,2024-07-29,2024-12-13
492,Sant Antolí i Vilanova,2024-04-29,2024-08-19
661,Sant Antoni,2024-06-08,2024-07-06
92,Sant Antoni de Calonge,2024-06-14,2024-09-02
1135,Sant Antoni de Vilamajor,2024-01-17,2024-08-23
5141,Sant Bartomeu de la Quadra,,
1236,Sant Bartomeu del Grau,2024-05-20,2024-08-24
1084,Sant Boi de Llobregat,2024-05-20,2024-12-09
1237,Sant Boi de Lluçanès,2024-05-20,2024-12-09
1195,Sant Cebrià de Vallalta,2024-09-16,2024-09-27
1136,Sant Celoni,2024-09-09,2024-11-11
55,Sant Climent Sescebes,2024-08-29,2024-11-23
1085,Sant Climent de Llobregat,2024-08-12,2024-11-25
105,Sant Climent de Peralta,2024-05-20,2024-09-07
741,Sant Cristòfol de la Vall,,
1298,Sant Cugat Sesgarrigues,2024-07-26,2024-07-29
1165,Sant Cugat del Vallès,2024-05-20,2024-06-28
302,Sant Dalmai,2024-03-28,2024-12-27
1086,Sant Esteve Sesrovires,2024-03-28,2024-07-26
203,Sant Esteve d'en Bas,2024-09-09,2024-09-23
1138,Sant Esteve de Palautordera,2024-08-05,2024-11-04
761,Sant Esteve de la Sarga,2024-05-27,2024-09-30
1363,Sant Feliu Sasserra,2024-05-20,2024-09-09
119,Sant Feliu de Boada,2024-07-27,2024-08-01
293,Sant Feliu de Buixalleu,2024-03-28,2024-08-09
1139,Sant Feliu de Codines,2024-01-17,2024-09-13
126,Sant Feliu de Guíxols,2024-02-09,2024-08-01
1087,Sant Feliu de Llobregat,2024-05-20,2024-10-11
189,Sant Feliu de Pallerols,2024-05-20,2024-08-01
190,Sant Ferriol,2024-03-22,2024-09-20
1140,Sant Fost de Campsentelles,2024-07-29,2024-08-30
1364,Sant Fruitós de Bages,2024-01-22,2024-07-08
1549,Sant Gallard,2024-09-02,2024-09-09
223,Sant Gregori,2024-07-22,2024-10-29
495,Sant Guim de Freixenet,2024-06-07,2024-08-05
496,Sant Guim de la Plana,2024-08-14,2024-08-16
294,Sant Hilari Sacalm,2024-05-20,2024-08-23
1238,Sant Hipòlit de Voltregà,2024-05-20,2024-09-02
1196,Sant Iscle de Vallalta,2024-07-31,2024-12-07
1043,Sant Jaume d'Enveja,2024-04-23,2024-07-25
1444,Sant Jaume de Frontanyà,2024-01-05,2024-07-25
191,Sant Jaume de Llierca,2024-07-25,2024-07-26
938,Sant Jaume dels Domenys,2024-07-25,2024-07-26
1318,Sant Joan,,
1088,Sant Joan Despí,2024-05-20,2024-09-24
662,Sant Joan Fumat,2024-05-27,2024-08-16
1301,Sant Joan Samora,2024-01-22,2024-08-12
224,Sant Joan de Mollet,2024-01-20,2024-07-25
1452,Sant Joan de Montdarn,2024-08-06,2024-08-29
1365,Sant Joan de Vilatorrada,2024-02-21,2024-06-25
266,Sant Joan de les Abadesses,2024-09-09,2024-09-10
192,Sant Joan les Fonts,2024-06-25,2024-12-27
225,Sant Jordi Desvalls,2024-04-23,2024-10-29
5139,Sant Josep de Fontdepou,2024-01-05,2024-07-19
120,Sant Julià de Boada,2024-01-09,2024-07-27
1445,Sant Julià de Cerdanyola,2024-01-09,2024-07-19
226,Sant Julià de Ramis,2024-10-01,2024-10-29
1239,Sant Julià de Vilatorta,2024-05-20,2024-07-29
326,Sant Julià del Llor i Bonmatí,2024-04-23,2024-05-20
1089,Sant Just Desvern,2024-05-20,2024-08-06
1506,Sant Just d'Ardèvol,2024-08-16,2024-09-02
306,Sant Just i Joval,2024-05-03,2024-05-22
1167,Sant Llorenç Savall,2024-04-23,2024-08-30
1299,Sant Llorenç d'Hortons,2024-01-22,2024-08-12
560,Sant Llorenç de Montgai,2024-05-24,2024-08-09
338,Sant Llorenç de Morunys,2024-05-20,2024-08-09
56,Sant Llorenç de la Muga,2024-08-09,2024-08-10
107,Sant Llorenç de les Arenes,2024-06-25,2024-08-10
5113,Sant Magí de Brufaganya,2024-08-19,2024-09-16
290,Sant Martí Sapresa,2024-01-19,2024-11-11
1302,Sant Martí Sarroca,2024-07-22,2024-11-11
1253,Sant Martí Sescorts,,
1403,Sant Martí Sesgueioles,2024-08-19,2024-11-11
228,Sant Martí Vell,2024-07-25,2024-10-29
1240,Sant Martí d'Albars,2024-03-28,2024-11-11
5098,Sant Martí d'Aravó,,
259,Sant Martí d'Ogassa,2024-12-04,2024-12-05
742,Sant Martí de Barcedana,,
254,Sant Martí de Campmajor,2024-05-22,2024-09-30
733,Sant Martí de Canals,2024-08-03,2024-11-11
1241,Sant Martí de Centelles,2024-07-25,2024-11-11
227,Sant Martí de Llémena,2024-09-12,2024-09-13
435,Sant Martí de Maldà,2024-11-11,2024-12-27
1447,Sant Martí de Merlès,2024-05-15,2024-08-16
431,Sant Martí de Riucorb,,
260,Sant Martí de Surroca,2024-12-04,2024-12-05
5133,Sant Martí de Torroella,2024-06-25,2024-11-11
1402,Sant Martí de Tous,2024-04-02,2024-11-08
519,Sant Martí de la Morana,2024-05-15,2024-11-11
253,Sant Martí de la Mota,2024-10-21,2024-10-28
1281,Sant Marçal,2024-03-28,2024-07-15
1366,Sant Mateu de Bages,2024-05-20,2024-09-16
1292,Sant Miquel d'Olèrdola,2024-08-29,2024-08-30
5116,Sant Miquel de Balenyà,2024-05-20,2024-07-25
241,Sant Miquel de Campmajor,2024-05-22,2024-09-30
57,Sant Miquel de Fluvià,2024-05-03,2024-09-30
5131,Sant Miquel de Terradelles,2024-05-15,2024-08-16
743,Sant Miquel de la Vall,,
58,Sant Mori,2024-01-22,2024-09-23
1319,Sant Pau d'Ordal,2024-01-29,2024-03-28
1448,Sant Pau de Pinós,2024-04-17,2024-08-16
267,Sant Pau de Segúries,2024-09-02,2024-09-03
663,Sant Pere,2024-06-22,2024-07-06
1290,Sant Pere Molanta,2024-08-29,2024-08-30
59,Sant Pere Pescador,2024-01-19,2024-06-28
1404,Sant Pere Sallavinera,2024-04-23,2024-06-28
1326,Sant Pere de Ribes,,
1305,Sant Pere de Riudebitlles,2024-03-28,2024-05-20
1242,Sant Pere de Torelló,2024-06-29,2024-09-23
1141,Sant Pere de Vilamajor,2024-04-25,2024-05-20
1412,Sant Pere del Vim,2024-05-15,2024-08-24
491,Sant Pere dels Arquells,2024-04-29,2024-08-19
1197,Sant Pol de Mar,2024-01-25,2024-07-25
307,Sant Ponç,2024-02-02,2024-05-03
204,Sant Privat d'en Bas,2024-08-19,2024-09-09
1306,Sant Quintí de Mediona,2024-05-06,2024-10-31
1142,Sant Quirze Safaja,2024-01-17,2024-05-20
1243,Sant Quirze de Besora,2024-05-20,2024-06-14
1168,Sant Quirze del Vallès,,
501,Sant Ramon,2024-07-25,2024-08-31
756,Sant Romà d'Abella,2024-04-29,2024-06-06
1307,Sant Sadurní d'Anoia,2024-09-09,2024-11-29
1245,Sant Sadurní d'Osormort,2024-05-20,2024-09-02
98,Sant Sadurní de l'Heura,2024-05-27,2024-10-29
1371,Sant Salvador de Guardiola,2024-02-21,2024-08-06
744,Sant Salvador de Toló,,
1358,Sant Salvador de Torroella,,
1271,Sant Sebastià dels Gorgs,2024-03-28,2024-08-05
745,Sant Serni,,
1372,Sant Vicenç de Castellet,2024-01-22,2024-07-15
1198,Sant Vicenç de Montalt,2024-01-22,2024-05-20
1246,Sant Vicenç de Torelló,2024-01-22,2024-09-09
